gw,Player,playerID,Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Interceptions,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,CmpPct,PrgP,Carries,PrgC,Succ,TotDist,PrgDist,xA,KP,Passes_Final_Third,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,Inswinging,Outswinging,Str,Pass_Offside,TklW,Def_3rd,Mid_3rd,Att_3rd,TklPct,Lost,Pass,TklAndInterceptions,Clr,Err,Def_Pen,Att_Pen,SuccPct,Tkld,TkldPct,CPA,Mis,Dis,Rec,PrgR,SecondCrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,WonPct,SoTA,GA,Saves,SavePct,PSxG,Thr,LaunchPct,AvgLen,Opp,Stp,StpPct,NumOPA,AvgDist
4,José Sá,903b6e8b,1,POR,GK,29,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,11,25,44.0,0,17,0,0,240,157,0.0,0,0,0,0,20,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,26,0,,0,,0,0,0,10,0,0,0,0,0,0,0,3,1,100.0,6,1,5,83.3,1.2,5,45.5,37.0,27,4,14.8,0,9.0
4,João Moutinho,f5a00fa4,28,POR,LM,35,89,0,0,0,0,1,0,0,0,39,5,1,2,0.0,0.0,0.1,1,0,22,32,68.8,6,17,0,0,404,165,0.0,1,6,0,0,27,5,2,0,0,0,1,0,0,0,0,0,3,3,2,0,75.0,1,1,6,0,0,3,0,,0,,0,0,1,18,1,0,3,2,0,0,0,6,0,,,,,,,,,,,,,,
4,Kieran Trippier,21512407,2,ENG,RB,31,90,0,0,0,0,0,0,0,0,74,2,0,0,0.0,0.0,0.1,5,0,43,67,64.2,6,30,0,1,942,438,0.1,2,5,1,0,52,15,4,0,1,13,4,7,2,3,1,0,2,2,0,0,100.0,0,0,2,3,0,5,0,33.3,1,33.3,0,0,0,36,1,0,0,1,0,0,0,9,1,100.0,,,,,,,,,,,,,
4,Leander Dendoncker,5a7301ae,32,BEL,LM,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,Matheus Nunes,e6af02e0,27,POR,RM,24,90,0,0,0,0,2,1,0,0,43,2,0,3,0.3,0.3,0.0,1,0,17,28,60.7,1,18,3,2,307,59,0.0,0,3,0,0,25,3,1,0,2,3,0,2,0,2,0,0,0,1,0,1,0.0,2,3,2,2,0,5,3,100.0,0,0.0,0,2,1,24,4,0,1,0,0,0,0,5,2,50.0,,,,,,,,,,,,,
4,Matt Ritchie,71ef519e,11,SCO,FW,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,Matt Targett,e514ab62,13,ENG,LB,26,26,0,0,0,0,1,0,0,0,25,1,0,0,0.0,0.0,0.0,1,0,14,22,63.6,3,9,0,0,248,126,0.2,0,1,1,0,13,9,2,0,2,6,1,6,6,0,0,0,1,1,0,0,100.0,0,0,1,1,0,0,0,,0,,0,0,0,10,0,0,0,1,0,0,0,3,0,0.0,,,,,,,,,,,,,
4,Max Kilman,d0f72bf1,23,ENG,CB,25,90,0,0,0,0,0,0,0,0,38,0,1,4,0.0,0.0,0.0,0,0,21,27,77.8,1,17,1,0,379,129,0.0,0,1,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,8,0,13,0,,0,,0,0,1,18,0,0,0,0,0,0,0,3,3,60.0,,,,,,,,,,,,,
4,Miguel Almirón,862a1c15,24,PAR,RW,28,83,0,0,0,0,3,0,0,0,40,2,0,0,0.2,0.2,0.0,5,0,27,31,87.1,1,28,2,1,397,58,0.1,0,0,1,0,30,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0.0,1,0,2,0,0,0,4,50.0,1,50.0,1,2,0,30,10,0,1,1,0,0,0,3,0,0.0,,,,,,,,,,,,,
4,Nathan Collins,a8c19eb8,4,IRL,CB,21,90,0,0,0,0,0,0,0,0,42,1,2,2,0.0,0.0,0.0,1,0,16,27,59.3,2,19,0,1,397,185,0.0,0,2,1,0,25,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,7,0,11,1,100.0,0,0.0,0,1,0,21,0,0,1,0,0,0,0,2,2,66.7,,,,,,,,,,,,,
4,Nick Pope,4b40d9ca,22,ENG,GK,30,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,26,84.6,0,15,0,0,442,346,0.0,0,0,0,0,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,23,0,,0,,0,0,0,12,0,0,0,0,0,0,0,1,0,,4,1,3,75.0,0.3,10,8.7,22.2,11,0,0.0,6,33.7
4,Nélson Semedo,d04b94db,22,POR,RB,28,90,0,0,0,0,0,0,1,0,57,3,0,3,0.0,0.0,0.0,1,0,30,37,81.1,1,22,4,0,434,155,0.1,1,0,2,1,28,8,0,0,0,1,8,0,0,0,0,1,3,3,0,0,100.0,0,1,3,8,0,12,0,0.0,2,66.7,0,2,0,24,5,0,1,2,0,0,0,5,2,100.0,,,,,,,,,,,,,
4,Pedro Neto,7ba2eaa9,7,POR,LW,22,83,0,0,0,0,2,1,1,0,28,0,0,0,0.2,0.2,0.1,3,1,15,19,78.9,2,18,4,0,240,47,0.2,1,0,1,1,17,2,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,6,0.0,3,75.0,4,3,1,18,5,0,2,1,0,0,0,6,0,0.0,,,,,,,,,,,,,
4,Raúl Jiménez,b561db50,9,MEX,FW,31,90,0,0,0,0,2,1,0,0,23,0,0,4,0.2,0.2,0.0,0,0,9,11,81.8,0,9,2,0,106,11,0.0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,4,0,2,0,2,3,0.0,1,100.0,0,2,2,14,3,0,0,3,0,0,0,1,0,0.0,,,,,,,,,,,,,
4,Ryan Fraser,d56543a0,21,SCO,LW,28,26,0,0,0,0,0,0,0,0,17,0,0,2,0.0,0.0,0.1,2,0,11,14,78.6,1,8,0,0,169,52,0.2,2,1,1,1,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0,1,,0,,0,0,0,11,5,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,
4,Rúben Neves,44bfb6c5,8,POR,CM,25,90,1,0,0,0,3,1,0,0,57,6,0,4,0.1,0.1,0.0,4,0,28,35,80.0,5,23,0,1,818,243,0.0,1,8,0,0,31,4,4,0,2,0,0,0,0,0,0,0,1,2,2,2,62.5,3,1,6,6,0,9,0,100.0,0,0.0,0,2,1,16,0,0,0,1,0,0,0,11,0,0.0,,,,,,,,,,,,,
4,Sean Longstaff,a2b105e0,36,ENG,CM,24,90,0,0,0,0,2,0,0,0,68,1,0,3,0.2,0.2,0.0,4,0,43,55,78.2,8,25,0,0,768,224,0.0,0,4,1,0,54,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,1,0,1,1,0.0,2,100.0,0,2,0,40,2,0,1,0,0,0,0,5,0,,,,,,,,,,,,,,
4,Sven Botman,ccce7025,4,NED,CB,22,90,0,0,0,0,0,0,0,0,71,0,1,1,0.0,0.0,0.0,0,0,57,63,90.5,7,34,0,0,1192,477,0.0,0,6,0,0,61,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,4,0,10,4,,0,,1,0,0,48,1,0,1,0,0,0,0,2,5,100.0,,,,,,,,,,,,,
4,Aaron Cresswell,4f974391,3,ENG,CB,32,90,0,0,0,0,1,0,0,0,73,1,1,1,0.0,0.0,0.0,0,0,55,67,82.1,9,30,3,0,936,477,0.0,0,3,0,0,57,10,2,0,0,4,8,0,0,0,0,0,1,0,1,0,,0,1,2,3,0,1,0,,0,,0,0,0,51,2,0,1,1,0,0,0,1,0,0.0,,,,,,,,,,,,,
4,Ben Johnson,9319781b,2,ENG,WB,22,22,0,0,0,0,0,0,0,0,17,1,2,1,0.0,0.0,0.0,0,0,8,11,72.7,1,6,0,0,137,76,0.0,0,0,0,0,9,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,,0,1,3,1,0,1,0,,0,,0,0,1,6,0,0,0,0,0,0,0,4,0,0.0,,,,,,,,,,,,,
4,Boubacar Kamara,cc77354e,44,FRA,CM,22,90,0,0,0,0,0,0,1,0,85,3,0,1,0.0,0.0,0.0,2,0,67,72,93.1,3,49,1,0,1034,221,0.0,1,7,0,0,70,2,2,0,0,0,0,0,0,0,0,0,2,1,1,1,33.3,2,1,3,2,0,5,0,0.0,1,100.0,0,2,1,51,0,0,3,1,0,0,0,14,1,33.3,,,,,,,,,,,,,
4,Calum Chambers,dc6f5bdd,16,ENG,CB,27,90,0,0,0,0,0,0,0,0,80,2,3,1,0.0,0.0,0.0,1,0,63,73,86.3,4,62,2,0,1146,506,0.0,0,3,0,0,69,2,1,0,0,0,1,0,0,0,0,2,2,2,0,0,50.0,1,0,5,1,0,9,0,,0,,0,0,0,58,0,0,2,0,0,0,0,7,1,100.0,,,,,,,,,,,,,
4,Cameron Archer,05e8ca6d,35,ENG,DM,21,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,1,0,23,8,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,
4,Danny Ings,07802f7f,9,ENG,FW,30,77,0,0,0,0,1,0,0,0,21,0,0,1,0.1,0.1,0.0,0,0,10,15,66.7,0,15,2,1,110,0,0.0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,2,100.0,0,0.0,0,0,2,18,6,0,0,1,0,0,0,2,2,100.0,,,,,,,,,,,,,
4,Declan Rice,1c7012b8,41,ENG,CM,23,90,0,1,0,0,1,0,0,0,66,1,1,4,0.0,0.0,0.1,3,1,47,55,85.5,2,27,1,0,836,127,0.0,2,4,0,0,50,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,3,2,3,0,3,0,0.0,0,0.0,0,1,0,41,0,0,2,1,0,0,0,7,0,,,,,,,,,,,,,,
4,Douglas Luiz,6f7d826d,6,BRA,RM,24,65,0,0,0,0,0,0,0,0,57,0,2,0,0.0,0.0,0.0,2,0,43,52,82.7,1,43,3,0,724,116,0.0,0,0,0,0,48,4,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0.0,1,0,2,0,0,0,0,0.0,0,0.0,0,0,1,42,2,0,1,1,0,0,0,5,0,0.0,,,,,,,,,,,,,
4,Emerson Palmieri,e0bc6fdc,33,ITA,WB,28,45,0,0,0,0,0,0,0,0,25,0,1,0,0.0,0.0,0.0,1,0,18,23,78.3,1,9,2,0,216,45,0.0,0,1,1,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,2,1,,0,,0,0,0,20,4,0,0,0,0,0,0,2,1,100.0,,,,,,,,,,,,,
4,Emi Buendía,66b76d44,10,ARG,AM,25,25,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.0,2,0,18,27,66.7,2,26,0,1,335,58,0.0,1,4,0,0,25,2,0,1,0,3,0,1,1,0,0,0,1,0,0,1,50.0,1,0,1,0,0,0,0,100.0,0,0.0,0,1,1,24,1,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,
4,Emiliano Martínez,7956236f,1,ARG,GK,29,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,30,38,78.9,0,24,0,0,609,348,0.0,0,0,0,0,31,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,30,0,,0,,0,0,0,22,0,0,0,0,0,0,0,3,0,,2,1,1,50.0,0.1,4,21.2,29.6,11,2,18.2,2,20.6
4,Ezri Konsa,0313a347,4,ENG,CB,24,90,0,0,0,0,0,0,0,0,78,1,2,0,0.0,0.0,0.0,0,0,65,70,92.9,0,64,1,0,1218,441,0.0,0,2,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0,3,5,0,9,0,,0,,0,0,0,64,0,0,1,0,0,0,0,2,1,100.0,,,,,,,,,,,,,
4,Gianluca Scamacca,8790f988,7,ITA,FW,23,64,0,0,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.0,2,0,9,13,69.2,0,11,1,2,154,12,0.0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,2,66.7,1,33.3,1,3,1,18,2,0,0,2,0,0,0,0,1,100.0,,,,,,,,,,,,,
4,Jacob Ramsey,1544f145,41,ENG,RM,21,25,0,0,0,0,1,1,0,0,21,0,0,1,0.0,0.0,0.1,2,0,16,17,94.1,1,16,1,0,203,58,0.1,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,,0,,0,2,0,17,2,0,0,0,0,0,0,1,1,50.0,,,,,,,,,,,,,
4,Jarrod Bowen,79c84d1c,20,ENG,FW,25,90,0,0,0,0,1,0,0,0,31,3,0,1,0.3,0.3,0.0,0,0,12,20,60.0,2,25,3,1,221,48,0.0,0,1,0,0,19,1,0,0,0,2,0,1,1,0,0,0,2,0,1,2,66.7,1,1,3,1,0,2,5,25.0,3,75.0,1,2,2,24,5,0,1,2,0,0,0,5,0,0.0,,,,,,,,,,,,,
4,John McGinn,90f91999,7,SCO,LM,27,89,0,0,0,0,2,0,0,0,88,3,1,3,0.1,0.1,0.0,0,0,62,72,86.1,13,51,1,0,1120,435,0.0,0,9,2,2,72,0,0,0,0,5,0,0,0,0,0,0,2,0,3,0,0.0,1,3,4,1,0,0,1,,0,,1,2,1,63,1,0,1,1,0,0,0,6,0,,,,,,,,,,,,,,
4,Kurt Zouma,ce4246f5,4,FRA,CB,27,90,0,0,0,0,0,0,0,0,58,0,0,1,0.0,0.0,0.0,1,1,39,46,84.8,0,26,0,0,825,320,0.0,0,1,0,0,43,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,15,0,,0,,0,0,0,29,0,0,0,0,0,0,0,6,3,100.0,,,,,,,,,,,,,
4,Leon Bailey,3a233281,31,JAM,FW,25,13,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,1,10,2,2,118,26,0.0,0,1,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,3,66.7,1,33.3,2,1,0,11,3,0,0,0,0,0,0,0,1,100.0,,,,,,,,,,,,,
4,Lucas Digne,1b84dbe1,27,FRA,LB,29,90,0,0,0,0,0,0,0,0,97,1,0,2,0.0,0.0,0.3,3,0,58,87,66.7,1,58,2,0,872,328,0.1,3,1,1,1,69,18,1,0,0,8,16,1,0,1,0,0,1,1,0,0,50.0,1,1,1,2,0,3,2,0.0,1,100.0,0,4,1,59,12,0,0,2,0,0,0,11,3,100.0,,,,,,,,,,,,,
4,Matty Cash,2389cdc2,2,POL,RB,25,90,0,0,0,0,1,0,1,0,63,5,3,0,0.1,0.1,0.0,0,0,38,49,77.6,2,32,0,0,590,125,0.0,0,2,0,0,41,8,0,0,1,2,8,0,0,0,0,0,2,3,2,0,66.7,1,0,8,4,0,6,3,0.0,0,0.0,0,1,1,33,2,0,1,1,0,0,0,5,2,66.7,,,,,,,,,,,,,
4,Michail Antonio,ac05f970,9,JAM,FW,32,26,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,2,6,0,1,85,32,0.1,0,1,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,2,1,100.0,0,0.0,0,0,1,9,2,0,0,0,0,0,0,2,1,33.3,,,,,,,,,,,,,
4,Ollie Watkins,aed3a70f,11,ENG,FW,26,90,0,0,0,0,2,1,0,0,21,0,2,0,0.2,0.2,0.0,1,0,16,18,88.9,2,17,2,0,191,19,0.0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,2,,0,,1,0,1,17,4,0,1,1,0,0,0,3,1,33.3,,,,,,,,,,,,,
4,Pablo Fornals,82927de4,8,ESP,CM,26,90,1,0,0,0,2,1,0,0,54,3,2,1,0.1,0.1,0.0,2,0,28,44,63.6,5,23,2,3,494,161,0.0,0,2,0,0,43,1,0,1,2,6,0,1,1,0,0,0,1,0,2,1,0.0,1,1,5,0,0,0,3,60.0,2,40.0,2,1,2,41,5,0,1,2,0,0,0,7,1,25.0,,,,,,,,,,,,,
4,Philippe Coutinho,0ef89a37,23,BRA,AM,30,65,0,0,0,0,1,1,0,0,47,1,0,1,0.0,0.0,0.1,4,0,30,38,78.9,5,37,1,1,469,86,0.1,2,4,2,1,35,3,2,1,0,2,0,0,0,0,0,0,0,1,0,0,100.0,0,1,1,1,0,0,0,50.0,0,0.0,0,2,1,38,1,0,0,2,0,0,0,1,0,0.0,,,,,,,,,,,,,
